tweet_id	reply	retweet	like	quote
1498034093384253444	1496448373360111623,1485601249764511750,992791529482866688,833008500540338178,2935540607,793052636283019264,1457382739469078534,3656026036,1075083044200112134,1075083044200112134,1075083044200112134,1579597328,1360269278113595396,1191443327457124361,1423280061478686725,1436654683209314308,1235669044398878723,1376326705388916741,36818299,1382630109006417920,1312820744481628160,1419433444204023816,1445741872261992456	4102759918,1311292351994892289,1427545391021633565,4052606715,1488839042242387968,1240701720759611393,395003359,882924878,1454344386708398084,1209953968803241985,2611443136,1044943932478697472,2206605484,3405699951,1273130792,1290413272139804673,1471893182,710923733469241344,1063153038,835894839472435200,1006986861213114371,1352380721860636673,4905060381,1490179954377728001,1465027242111688718,1161952549534142464,3234307733,880383921103527941,713877540461535232,1431694099745320967,1276574687972265989,2404350285,1163725140,1248583798339575808,1117190968904691715,1468945128165457934,1466332817315581953,1028695938699853824,1348347170496385026,82637045,1350812101703561216,1312820744481628160,1126724453751115776,1265429681085517830,1548143942,1245774084425814016,1130795048558317568	1498975746957758466,1178617807451373568,394767050,881915645784465408,1125711202427002882,4102759918,1463563382473117697,1482461847357997062,1450948299733835776,2253255193,1472934633960611842,1473981463502675976,1465288472583888899,867454502370242560,1279313022595534848,1057256495161765888,1311292351994892289,991628838986797056,913026330563895296,1427545391021633565,4052606715,1127515553122455553,1269552841607319552,1331168554708824068,1453466793989836804,1458426789949235206,992791529482866688,465743077,344112317,755122275792412672,858678152452874241,2215776738,2244931865,1463232116750053376,395003359,1391414634712870916,1091392076808359936,1109076472055164928,1473762305900961806,144528018,3224519854,1352990197634445313,770992286,362426779,1704356797,1475920867993563139,28837089,1426910481021870082,1186539922985029633,919056795062210561,1401519225370460167,1268886551473393664,1209953968803241985,1478422519963136002,2905124247,2781364521,780177288382013440,1153912796,793052636283019264,1497990488791687171,198468334,2611443136,945675764208406528,1000658902747369472,1457382739469078534,852484883188518912,2920130212,1044943932478697472,1472907915329691654,1197638452419928064,2206605484,1047267698995056640,883662304000266241,1350428143866273792,1090275431943753728,3405699951,1252179221469974528,2900218197,1116949861914632192,961858305806053376,598400131,1537055148,1380845566524059651,4105604679,1336940002345947137,1290413272139804673,1477317134514626568,1170225996957700099,3656026036,1471893182,1063153038,339667646,1497995560434950151,1497171357137879042,1310842371546984450,1369626719519408138,1006986861213114371,1421124335528521729,1216018763541372929,470055509,1179077927746625536,1352380721860636673,4905060381,1138903274613084160,1490179954377728001,161026005,3410226147,1444598638467031041,325219515,1465027242111688718,1248299931569438720,934397294908268545,314193825,1062486410563854343,1244987633081647109,1285630058,726715770068189184,1133419853350612993,340777986,1161952549534142464,1430945056589029382,1232647895637204992,1084535361152389125,1273130792,231470013,221539724,196134075,1351413584706883584,1617808200,880383921103527941,1490112478163963907,1267720788045713410,713877540461535232,1579597328,1407187215516672002,839155860274364416,1360269278113595396,1498016843646263300,354139985,1334212684829642761,2230270677,1515901015,138578321,3179114968,873429524,1333029057508814852,1488970277228888065,1112785674300743681,960058095824142336,537285775,1470741338266165248,3544439063,1497254809824546818,236056755,988516525148655616,1053741487882727425,1220055712652500993,1276574687972265989,1085246134619123713,1140595197417525249,2404350285,2874956364,1450025515444801541,1208838710223155200,1487796214955450371,536310884,883097660764368896,216972993,1439472005850542082,1605544327,1603691047,1158815767628013568,1498045480097492995,431004388,1362820626,1163725140,3371303074,1248583798339575808,360885653,1405595869852966912,1459852312520896517,1049736988029538304,1353665589219307520,397192926,1117190968904691715,1450920750895046656,1187968750299078657,1468945128165457934,1429780264054628356,1483481530194403329,873280257192808451,1466332817315581953,1490678074270228481,1028695938699853824,1854759092,1348347170496385026,1214980011985457152,1295428487046733829,329904637,1431336496255180802,1365199649448017921,1154033161518534656,2659626945,82637045,1486666130412425218,1033741023057465345,1240372513496076288,1407347324716736517,1350812101703561216,1304733442752552960,385078041,1134068620047388672,1125777949679079426,1515492306,1312820744481628160,216490761,928705245076688897,1490240286127235072,1296109316307591169,1019181521226354688,1468542961205985282,1342075275799093248,1497896075260272647,836860452,1403806779671252999,1126724453751115776,1357293028344549377,275662742,1265429681085517830,972577412247584769,1402026287661826050,1483733510682783750,100997850,1118800497031426048,1227652305970978816,1445741872261992456,1030823196927426560,1497141391247425540,1005572954644676610,1245774084425814016,1470099919205715971,1130795048558317568	395003359,1448858307695947788
1511383313335869441		350173693	1343326443225423872,866032422386892800,1164203541197664257	
1497878261099028482	1306893381843464192		1013510732913274881,962796978919927813,713805356418338816	
1497951453633302529	782879403420295168,1293863889835261953,1293863889835261953,1081182049984307202	1013134027195379712,1125819316266590208	1500813469800886277,1487322682760871936,877980138608226305,1326499444121104384,1454041308851544069,1290983778148655111,900417119480950784,1087636471312515073,1438994825638989828,1292965468245045250,1496871565614624771,302330745,1410286642666082316,782879403420295168,238073526,1420815957459669006,1433482589310959627,1368928284445118467,932228330086195200,1157926686530383872,1353087078939156488,1460345687825080336,444828723,1013134027195379712,1446425096319557635,2216634889,1407415514633211904,420363345,1497139444276736012,1216054559216492549,725537724,1168160114936877059,60119396,1125819316266590208,1174035903662231552,905022354102915072,2919583229,1181629823132803084,1496751811654467587,1079024241822048258	
1511031552888692740		2539969893,847367456901353474,523229941	847367456901353474,244929290,2742523090,249187818,1271084174028529664,1951515330,523229941,1047512504,1347272693964537856,934144896113496068,527890133	
1501855409312784386	110777231,1408892030122708998	836311085024182277,1582366976,1351276443632852993,928373175221673984,383772761,69883702,1525708334,780835464236244992,1275155331849629696,1402519922,239412816,1396517896378101761,3894225083,82595687,2811107217,50802956,59902077,1488934614370500616,1216307932821893120,1705350091,1211684457242976256,1433396388,511772228	95162031,115526774,627407203,1147478739011473413,3257308019,325465676,2403181295,928373175221673984,1464942745001340932,1140315920201637888,915752889154506752,1332748267654930432,448840388,373017323,69883702,401234382,2751840586,780835464236244992,2264895006,312903354,1355995615839342597,1275155331849629696,1402519922,1450335370692943873,1428163574896201730,1053660885808566273,1396517896378101761,2384195834,3894225083,1340031920411951105,829885779103068160,1110967336297791495,82595687,893028954344488960,863785833740062721,918419235315085312,818491800818241538,2367417219,2811107217,866392988490006528,1269317419,1122614814398918657,755797234193661952,726743621723164674,1019582520294244360,963474901914013698,1275022700604424193,1423665502811996163,118152560,363787452,754764219254538241,3022819447,1058373796091125761,1236431149091692545,1408892030122708998,214387331,477966717,1390673499069587465,3228665139,79218673,436704314,362415920,63078137,1705350091,1454095307084607496,1544106493,901773370601168897,241117296,994155877920845825,595310671,34377630,722016737839996928,710894186,1281676088377253890,189589117,810244577219280896,1166712495182090241,1243815975251849216,1510640886,1126136579880366080,1433396388,1191738619062607872,1163172622026313728,511772228	3052500837,1407654622446166018
1497856735129833473				
1511378345782620167		350173693	1219148337133367296,1343326443225423872	
1511395781273698310	1184532544085266432,922358303954538496	1412871415259406340,1451978893234167811,1267496751956705284,1308735655858634752,376717532,164604549,1350858753206329344,1476840350,1001927111165251584,899825938506166272,1436630484252037129,1120461036946173957,1421861276452593667,1225753427264909313,922358303954538496	2746848356,1432776391,997925805081624578,1508116378607407110,957310449502081024,1480452242687864832,1372102747,1435921194,1272971764402917376,707630312818405376,1004269279234134016,3003843459,1485065635,1451978893234167811,1423491629051260931,1267496751956705284,1184532544085266432,1446743425,1308735655858634752,455818704,1506891391493976067,1429834767843872773,376717532,813783284119433217,164604549,1451565648065204234,4428094167,1350858753206329344,893845297985720321,1495117289821245442,1455628169336303620,1451861161167704066,1100101229739470850,1090701506217734152,1447977695208513544,1490130056,1476840350,1511053845018943489,1484496990528540672,1212483039495778305,1491805143058190343,191701962,464151690,1231327777,1428039857658544128,1001927111165251584,1314165247813603332,3120642342,899825938506166272,1494038628883996672,1475765027730857984,756810825856327680,1428033172680421383,1436630484252037129,1120461036946173957,1421861276452593667,231190802,1225753427264909313,922358303954538496,380582447	957310449502081024
1497944386801446918		713393412339204096,184756850,1355918718711312392,1377137227436711939	1232161613899280384,1442736598668435457,699313779822239744,1409909630705324034,1247247867867209728,1445296626575216641,1363062563005730816,1421948332554039302,1106546767011684353,1241032741543718913,3293257015,184756850,1415107277015691266,1355918718711312392,1141108803066302471,1343583685325418496,408364826,1497848173225779201,1374439178558087171,1427632487543496711,1348704884292542469,1163013201417703424,1533509202,1351267766683230215,1333145728408051712,3479823682,3347793005,1477548629686632450,1395090719837130754,1442014960410787846,1416927712762019840,1204869647247564801,1201260132073713665,175080966,1484929112804405248,1373443789126254595,2773526905	339440796
1511046125796659210				
1511070754930049030				
1497994533451272199	1243871586920411141	943638991,1357268179760918529,1398205310561624068,1378664516297359360,1252731930912722944,1479653690,1238566552594759681,1212978285304434695,1243871586920411141	1343687930196488195,1254582891209723905,1079943154252562432,1184043710125936640,726381472551161856,1357268179760918529,1166939444,435015461,1177249416870277120,1439568162379468805,1398205310561624068,288667717,4142985521,1252731930912722944,1479653690,1401569371772882953,3399959632,1333832936785899521,1238566552594759681,1212978285304434695,730886868640927744,720309779512565760,1243871586920411141	1243871586920411141
1511208616694628354				
1511091720439664651			1476280577871343617	
1500057654361788419	53883286,165205332,1176174528852107265	1975358456,3072380381,4234489275,1303965080867024896,2483820074,2365234689,1241452200322367489,493551736,223317788,1269995658,205200773,1469695490166079497,539092983,1211436168,855860333235367937,486857094,4284256455,2166330007	171817006,902593654841376770,959394330493452288,712257812844384256,179022357,114035789,1044619358692147205,44988649,2920130212,1241452200322367489,2864579823,1130522581403131905,3104424082,2467808177,3053601949,35827193,947449169874243589,4864364049,3022819447,84537051,387797669,1152650915645657094,205200773,1380840627609473025,539092983,1211436168,855860333235367937,978369647262294016,109829940,825762725741654016,810244577219280896,175195276	19507149
1499255541381701632				
1497907151225958405	1496448373360111623,1306893381843464192,1361741800915034112,3960339016,1112646337651269632,3960339016,1092530585275457537,1329828157252317193,1422256658122739722,3960339016,1329828157252317193,3960339016,1147848747638054912	2868902901,1369249935925932033,1327913916928827397,2255118673,420330123,1480264009353940994,1468956798887419915,191010068,1279258405232934912,1474262658,305171356,968498564321210368,1474445402699141126,1039194570230300677,1385258436259192837,1397872439045001219,951468186897125376,1329418199646040065,880036448,900355452,613758281,1280291296515670017,1271466985180794881,1480673840,95986302,726086567941554176,1112646337651269632,898210719140909056,922556861999714306,1000480665647960064,1576069316,1112811634077167619,1422256658122739722,1078945381076164609,1176534274830479361,1075837233486278656,1329828157252317193,433428976,1399376435563933696	1182383930793742336,905532158592393217,224227909,1168955758488240134,3369132495,1271696451152809986,901543538596478976,1346910117950676993,361949157,860512905925677058,1375184311675191296,1723322059,2868902901,1496327332394635264,2429616962,1172394991,617474541,1327913916928827397,1278057499149701121,1106573167793983488,995730715311595523,1421390115641901060,1485365741402693634,1021001633793232897,1037779809865265152,829378680308789248,1123247734507614208,1573352137,796343472,1110826147393216512,445797361,1026681366547714048,1286501157049958403,143743296,1487386885576028160,3306903448,1291062718531883013,1395837380494508033,1184733979448135681,2611866020,316316409,309047793,1007988898750959616,1182545943230664705,1392697803227471872,290804968,2255118673,420330123,73132531,1242166891793256451,1326631051557564421,1497674836793036805,18916888,874495552112783360,2371460619,1531015386,1125701769642876928,1558378488,1210824278247002112,1013567265395142657,1397261888900276229,3421012347,276990739,64238079,854058448383770624,2291543521,521722550,907692275798564868,1005535002946351105,1273716401581314048,1973432784,1136928780163981315,1112460629414211584,825819095165702145,220911283,1257807988032770058,4885962479,3707145021,584074933,1253058017848852482,2950261619,237708574,620216552,1448380211972694016,832255000302776320,1158668459204628480,936512727899607040,1468956798887419915,394569604,1113164833568980998,1398432673568378892,852973894004768768,2509840057,1082015052876709888,1006657568972959744,1472498067509157890,191010068,1435514447259480064,943206306755829760,851755406,1001688105525633024,1275577784308568064,163462641,1142871470495981570,1476502693099319304,329125322,1012962440219365376,1279258405232934912,987975191681789952,1047173872821460999,4923200709,847489876798750721,124108946,1364239330399633412,835076285068161024,305171356,1433436589510873093,1304739432508133376,1307366439884648448,3064812681,1372279065969852418,1129120039926489088,883761077997232129,1110110692407947265,2401857872,968498564321210368,892731020142931972,987430160914841602,781050632,1455208080208187396,865268145539485696,166707838,288352761,514296032,1474445402699141126,2767757521,1418593110406348803,772420150159081472,2260322912,447952195,1039194570230300677,913026330563895296,1071508538252509189,1385258436259192837,327006231,812169022389309440,2970191481,191481409,1126916102041292800,228751125,1397872439045001219,472979644,1482847618187341824,3399829810,1610533212,1481616620837613577,1464185853639786496,951468186897125376,1435959272521617413,2934933371,1329418199646040065,1230160964848439296,329626981,102558653,912937578,1234808324572565505,1241710341060509697,1460594444793782280,4055504404,1475445687299059713,1151476422936076291,1032911422056005634,613758281,1447609970736996353,1256354945583939586,1384865680135176197,295091235,982158348979064832,1201974761330552849,1536544262,495359308,1095014501466980354,1280291296515670017,1422235801589592070,303037373,1271466985180794881,1308976810995191817,2234248664,2725495199,2961736090,1336940002345947137,1340007063678824449,1003725704922648579,159225284,1480673840,1425918503933071365,1087320607790895105,1112646337651269632,898210719140909056,922556861999714306,1475556158,1068717691,1000480665647960064,1092181636815482881,149945724,1110283082421227520,197133949,2467766086,1330201775207575555,407696224,3337401431,1460354454,956250547841093632,1112811634077167619,1351398055304720391,1490719139987701768,1163146086934110208,1393190877607219202,1104694007094038528,114705393,1347275280222744576,1492500271712382979,1108995159201599488,993877839308120065,775802160504250368,1132641358001393664,1467900210,581789570,815710138925535232,1422256658122739722,1314215870642573313,495071894,1078945381076164609,185177642,1005180870083432448,1075837233486278656,2735861398,1318276577579368448,1231550934712561664,1413254397921009670,1184817010926067712,3777102262,1088608213,2920239963,1470458375272030209,1001466605585489921,433428976,1229698079072378880,497336331,607133231,1468619996985237508,1399376435563933696	1421390115641901060,1432745555160190987
1511485678898618370	1336658204659486720	877454535131844612,2173097071,759171848433233920,955955087163129864,2277535013,298381377,298106856,2539969893,3359523394,1347992767620907009,899234713419882496,1204429634961584130,1022728129	3313652737,2173097071,485059627,984438715035607041,1183437260424990721,1224675552549855233,900323731234578433,955955087163129864,1498301173941641221,701442084012695553,3862412001,1433325084031209475,1416131787152052235,324627317,1321757622832422914,1482881245885472770,1059851556739317761,1232233602458488832,1531834452,298381377,1450141409412100096,298106856,810764179,2539969893,1359825406468235264,720309779512565760,890667984,1471939721043619844,1418584554919636996,1347992767620907009,969375884640735239,1105965126203654145,1301575477778411522,1122037554067451904,1204429634961584130,1022728129,924359866310905857	
1498616766288699394			1306893381843464192	
1498276115571429377	1486259637238341634		1165284337086021632,448162206,1013366911659335680,1342535535835942918,1249803586407669761,1496133033115717640,1250926211116740609,1263243703822540802,1487460576989270022,1488628996204122118,1364869327892189185,1259962252125405187,1326201446421975040,1379053487070253059,988759556120612864,922836753479847936,1357264207247474690,1267796056273760256,919679356724793344,1420823811826540553,1168070632036282368,1321459338553286662,1419010901336805378,1498193659069665286,1450433216326811648,1128399218870235136,1487371400507793408,1412449983064952833,1371329125110153217,1321826876231503872,1488726683964391430,1281234789962592256,1206244958920941572,1478841596695265283,1261403284859957249,1476330143606059014,1355128505076490241,1402262206960615425,1143576509476737025,1301900214433968128,1390281065311391752,1262852110502199305,1367927877736480772,1373668163078983683,1325133004809805828,1364843199953567746,1252720336677875713,1328843312061689862,1129852282139549696,1477400744898830338,1350133494022873092,1321589827469529088,1497151894220910620,1455182102031441928,1000347792731267072,1495401060587945988,1406555783664476162,1398900129114079232,1179012595891736580,978991414318002181,1450026997481156612,1286180843338309633,1486605168703647744,862015461738909696,1365918199603220481,1487393261090217984,867839236757610496,1468574695843053574,1445292268563451907,1167445571252211715,1374288247162077185,1243596969530064896,1312816273672278018,1331657786414030853,881113605197967360,1217346948849684480,801982439463800834,1354307821,1202957913284890626,1316836360213405698,1375740945149399042,1147081039711543296,1254072110680506375,1290003131573641216,1388226970559860736,1312663153621295106,1361745643761512448,1345136079024902145,1374263482070220800,1247342764112609292,1158609746,1085193233238450176,1427590497539919873,1092168263671472134,1245971262268149761,1340731236692668420,1409823182345981961,1319505917151481856,1114775333323051008,1130736825088249857,1280170309014958082,1452361423791738884,1131982366979842049,1037709843556171776,1436352306933600260,1420288828691165185,1327541192695963649,445356343,828637507696852993,1373738644016611337,1197971654246354948,1434948739702140934	
1497880385765752836				
1511435354926108683				
1497895361045839877		1416466449087016962,1026070873139236865,962060724884262912,387672234,1345042795409657863,379951860,1030518221517012993,1327913916928827397	1480595448607957006,123919270,1410965015360950273,1258337273344557057,1310451178170396673,3936140848,1483777765774143492,2831409935,1491792165285949442,1204397248077017088,1495532619735388161,1485295157507461123,1416466449087016962,1026070873139236865,767829372174790656,1247208669126762505,1030408474092560384,773603404945952772,1325702719320055811,1340013067787231238,113743996,948614997869023233,284950678,749643817,1070690603971821568,1144204537210777600,947846200488841218,1213416678,535735780,1343220184853716993,1474082900526174210,1309436511377666048,1361950340527054854,1131324944590221312,1355150852634402816,2400461126,1326612982332346369,161038723,2494525080,974413711078318080,1415311973269524483,1294545345515487243,4351556315,1276531375517114368,882960038171693057,1131446207681892352,1345042795409657863,1416084184075022341,1028733389321449479,2369425820,1337780211866329089,1470828286964027401,1274771862862606337,3307980372,554552879,833354450,1321052127121297409,1002495231714123777,331848396,305686565,1030518221517012993,1356584791945195520,1327913916928827397,215569825,1446995863,233057973	
1511293110818684931				
1498119549237215234		1171141651	3031790709,241889857	
1511278677845286913			842068173499314180	
1499172553037914122				
1501091544463560710	1415057334095728641	1490288667943915528,2215668479,251725201,528794311,1301119318055419907,916954519,1099694378703044608,1474282850,1223647158982905857,1471893182,342034697,745095515705118724,950060335620268037	1347777161877458945,1426442767069286401,994508691666821120,1490288667943915528,106025539,706731669349388288,363780764,1339667921606479872,1383782580026150916,1308433202571288576,187849040,81947351,891168981838647296,281716464,1251272233647038465,1254024855139373061,221539724,1726089252,1415057334095728641,3051104825,1562647771,1392967659596177409,1706788824,704544755754082304,2899049416,2408667583,3576363795,1452828438943961090,951880044821049345,1104462631585439745,916954519,66980361,2301106471,3008649183,1180224034635735044,1257055022870921218,1099694378703044608,1242152081743626242,886841945447944192,3368225667,36042970,755124583,1168098208221978624,1397261888900276229,1223647158982905857,1153946352629485568,1471893182,884136208745496576,1381888512664989696	1043530504249716739,1496448373360111623,1496448373360111623,1496448373360111623,1496448373360111623,1496448373360111623
1498013874834100230		1459239728289619976	1471823955795316737,1467297527816986626,1071009505394245632,1427419513138647049,1459239728289619976,1475102491,1451930351832637638,1463244145993162758,956607178735046656,1496830230283051017,1001466605585489921,1415231512266559492,3362687776	
1511029202140774409			884309494863454209	
1498312513443844106			1497277704563011587,776184034280046593,1481284479616434176	
1511037322812346374			1510625970847461377,1493019941385248777,97290997	
1511095399645384707				
1498093905547513856		1305962267121520641	1456643810,3492279021,813131383,1405570148749254656,1425082535957213191,1221062737582874626,1367602618424565762,2635817037,1496976209196027914	
1499301119822077954				
1497905143664156673			1404760589960986626	
1403226942699081733				
1425521954874867713			3245525487,1319375915994984448,1290746319297040385,442073156,945040192146231296,1320442957858824196,2783584616,764910221936427010,1342896369808375810,1072425528022437890,1322830865223864322,1266724352508207104,1248980812051120128,1156681187097763840,1264558961962954757,1386706610161164289,1414946357597687810,980529914846818304,1312823856609067010	
1402850121415593984	505209731,1063102986774286336,505209731,505209731		1038330817221681152,178424227	
1403041082036920325	475007485		712974912	
1404669777432436736				
1403082660386426885				
1425400618764673030			1151222833688797185,358018524,890489468867801088,792127170726522880	
1405522118222168065			93535598,1342729578415071232	
1403095780743860230	2328080085,30848969,105800317		1069291980620996608,3375931377,955125547474079744,105800317	
1403202243151765506				
1478892113504964614				
1498054596060540933				
1498068658236669958			1000779197873258501	
1482424110089220098			1436791354290491397	
1479435422111604744		217484936,1206465332015226880,1227658335282978816,1229305253532708864,971729694709239808,1214597148978888704,1242890441596510209,1303260274531672064,2265810919,2215737055,1278428426823745546	1901440993,952559391793975296,1206465332015226880,1229305253532708864,971729694709239808,1151228679646863360,1214597148978888704,1242890441596510209,1303260274531672064,2265810919,2215737055,1278428426823745546,1227658335282978816	
1498055062479904768				
1491327957595725825				
1488960105194438659			1393865665178705920,1436791354290491397	
1498068269047193601				
1498052660729192455				
1477264407453437953				
1482075004103712770	2275634782,1224817964588904450,2275634782,1054106206414008320,2275634782,2275634782,1224817964588904450,4055253735	1156320710,2566890804,754436182273130501,1306353399408009225,209605332,1333938561830297600,856047829441277952,760448620898443265,1708828472,948563552083890176,1306669245393235968,1043007419528314885,1480906781010415623,960261206715125760,1373546725458214918,4490149695,827942845080276994,1441039152896782336,764027566185340928,1432030065416720391,101699629,2746934833,1454186844426579972,1329489610314035204,1465230000651653123,388358932,528685942,1293072016157945856,2770071101,830903239159795713,1510602212,1160115437369221120,794277276921823242,787722113557954565,721366981857951744,1100760550672400385,488311562,2909631285,722847257553432576,925732282777919489,380502893,971302569195835398,770608022297206784,884173658188644352,2279016654,4055253735,1461060437055787020,964574912852779008,1424694774146248708,1288013568185696256,215006418,1354446768981876737,2919864712,1540670546,1188152637956460545,1265041706048786435,111652972,1289629422509850624,1069644549327413248,1207728024822661120,2275634782,1459079366789546020,2539516504,2402021034,964221102225575936,567040741	813031236247650304,1052630040,2566890804,4116263423,1430463767301824513,2956227365,812282946711420929,1512934260,2734764474,1306353399408009225,209605332,1485723612631949314,1333938561830297600,1482471338765963266,4614110175,3672600135,1219240576824102912,310739417,856047829441277952,1469376593978179595,906419906861772801,1708828472,1437684893488762881,948563552083890176,1410487255890894851,1306669245393235968,1178034284566847495,1013864420,1043007419528314885,1141820292395872256,1333841857533579265,1480906781010415623,960261206715125760,1265935368068780032,1373546725458214918,2899049416,4490149695,841029709437759488,1608197490,179655910,1513610083,1003029970200023040,1139078676509876224,1441039152896782336,764027566185340928,2335227337,86119618,726001827641184256,1432030065416720391,101699629,1442185682,1255231002051575809,353312721,1158838717815107584,1182647925312249857,711488107808432128,1209419104559542272,260735091,1329489610314035204,1465230000651653123,1388230696464961542,1374968856297545730,1182948834785271809,360507536,388358932,1246895328806293504,295854001,1372165991082381312,2307306823,528685942,952075448,1352983633632571398,1346077971967332353,742844838647898112,757141359635628032,124087618,1370415405676761092,830903239159795713,408358907,2924491056,1160115437369221120,2511231276,1226917498907496451,1371072814506258434,1166716493285003264,1470407282454413326,794277276921823242,1513717093,721366981857951744,1100760550672400385,1043008645,1054106206414008320,1154461128216514562,1521566953,222198326,925732282777919489,380502893,874141110171578372,1224817964588904450,1546138849,1258707927705309184,770608022297206784,1293564614387601415,884173658188644352,1243128595251412992,708203075111100416,4055253735,1089512693575360512,1131957966243094528,132106971,349025271,1396162566976638980,4921195882,1074355307491545088,1477321885583085568,1461060437055787020,1473324019894079490,407200946,1424694774146248708,1288013568185696256,215006418,979097024405671936,1014000571,887788752411799552,2275634782,1410279589163769861,3342636436,1266336984089444353,1217813741909180418,961251069161598981,1044638675898970112,3831626596,1206928410775298049,2919864712,763974209412345856,1435572007656173569,1568616380,295168504,938675152849723394,1260518747158327296,615243727,3152144019,1233852136930369536,1938975192,1341505226638036994,513544738,463067266,1188152637956460545,1011208722025152512,1265041706048786435,391301308,949022136374583297,312739947,1478486245,916898696914264064,1085518808595550209,2636742102,2264888958,1542905647,1295238581854904320,875847769235304449,725713189464367104,111652972,1289629422509850624,1069644549327413248,1477360505178230790,1207728024822661120,1165945702582820864,2910769576,3388830077,761629547632656385,827803602026631168,1393122619881361410,366588169,2662199487,1566602888,324383915,301957494,1459079366789546020,120800751,374820781,1361383292,2780413970,1406238211194691585,329620088,1249578095209779200,1401532333149327367,1085915603712598016,1051160305257127937,1241583750057730049,979364663782670337,539499237,924607151221432321,2664671738,1214878313048616966,1119661713144655872,493346938,243124347,1372681916877524992,36316921,567040741,494910708,1246877773672701954,1262130875690614792,1235099685993484288,1165305340012978178,284758522,1274049027852681216	1266095050649415680,539499237
1498060717777469451				
1498072527209472000			1347518370959273992	
1488290994231685125				
1498085101581881345				
1498058493001179155			477138317,384025951	
1479504024521129984				
1477975388517289986				
1485600852492566531				
1498055150828724232				
1477874756452069379				
1496513377421692929				
1494790061254234116				
1478077219524251652			1436791354290491397	
1492604835153293318			908190916086833156,1438552566,1023830835756195840,1246170454416666624,492884349,1324079560858738695	
1479032523841757184				
1491385175485210628				
1498051653685202944			1370878161957883907	
1481363120639684619				
1483444001030254598			1436791354290491397	
1480110199474200582				
1479744868482265089				
1478120847126806528				
1486395789169541122	1332960932591493121,1484079489034461185,226943221	719582960308121600,1269053212730032128,1355442143981150211,1356692695725596680,1269257453029535745,3230461888	2867599413,1352890162230030337,1185596133768339458,1436791354290491397,1262868250737741830,1307064999953797125,1276949996085133312,1238590601471447040,1279744690317901824,125487065,957230568437149701,719582960308121600,1262753047685390337,1269053212730032128,1355442143981150211,1356692695725596680,1269257453029535745,1355443988778655746,1227259856626880512,1608197490,2350660231,1153794316806086656,2952789671,3230461888,915176095418343424,1322283264703344640,1484079489034461185,1264626532921872387,226943221,281890601,1310961293558517766,1430849231246479361,1302977383922892801,481302204	
1483376034955378688				
1483369323989250052				
1480560364299370498			1436791354290491397	
1498050067395080196				
1482864433865142276				
1479341232719548416				
1479955873699188739				
1479910208168202240		946841288279756805,1194369169887842305,1417559508713410569,3070325650,2651420250	1425546620859559942,184999919,1074357085603794945,779665464431636480,1323305167610171394,1362727231295016961,456126589,1386560391208185859,1427600905340440591,1297229818996678657,339687775,1085961816,1321782325756178432,3247250467,1393629176276602881,1213098618934022146,956033251,1010103156,1346924416379146240,850466671559049218,1314619671451238400,4135747533,1097521802434232325,1047025418442878977,1191391727342501888,1451291340608872449,1385757566064529409,1468164973155266561,1348731636914008065,1325157015832817664,837757315243773952,1200111402872180738,1312726478199623681,1126976077400879104,1053003980668891137,780866194911801344,1478294910554021888,954114436494774273,1465067614322016263,1094236806177062912,303849601,1392558665824096258,1317220106766864384,879312907057737729,169083083,1156138520010010624,716988716787625984,1417559508713410569,1119305772570222592,3070325650,1142448031029243904,80686233,765936617940975617,1300028971980128256,1568503454,1320445520888909824,1356222498912792576,2442945322,87976777,1361981148079996931,1245436805224202240,1284576357767421952,1238790326648741888,983763695925899265,1359973860309950466,554783969	
1491833947738849281			2427405324	
1495662004740177922				
1480241592086806530		1383847700508987392	1283781015924805637,1383847700508987392	
1478746259284496389			1436791354290491397	
1479388498675355650				
1498064352171208707		1464414401625214976	1420526556804435968,1464414401625214976	
1483400657629552640				
1479489012813471747			1234251953485553672,1412424687565561856,1383847700508987392	
1477596238962962434				
1477429998420217857			1436791354290491397	
1488268632530501633				
1492954744133988360				
1489207864556142599		1377820194	1436791354290491397	
1477341317432848390				
1498066346797514752			1442237630456860673,1305785498808524800,1268081341276569606,619175130,2539995894	
1485600118636220419			1518063384	
1486042674713006086				
1498069398782885890				
1485680785415974922				
1498068809256771584				
1498051568817647616			86712732	
1498053958853697539			86712732	
1498055993602809856				
1479390785300844545			2654023654	
1498075242316587012				
1478823927015170048				
1498054004223492096			1363411082086408195,981048256003223552,1307218353719857153,3244897918,446222755,1470709326717333505,1454442257336213516,54873253,2219119015,1224763461718155267,1314656113401491458,1461299324961312775,1455211505956368386,1332642469436157952,3147861303,1372456462807670788,1298338776033497090,1298763714309619712,766229378,1126028880513589248,1463241960576192516,1210206430462124032,1426181103778422787	
1492425489943781377				
1498050197200551937				
1491715524098764802				
1484588480135155724				
1498053134324797440				
1479455542414397453			1431041449,1233365357349539840,1381682560728772617	
1498075707792105477				
1498055133627883533		244872778	806616420499017740,1280615200438341632,3387399863,1337813979826171906,1437387086194171904,217535009,1495811691757682688,1464280718767493146,618184169,1255004294471913472,701442084012695553,1221501214678011904,294832139,3259930335,1451993052235673609,1270116403283197953,1317842442700394499,1012185403,1473646226939777029,244872778,994184715618996229,1470139610353262596,265581043,1434301238502375428,223862369,1257070624343818240,1361423944574783490	
1481982118574108672				
1498059883782017026				
